source_ip,window_start,failed_attempts,avg_time_between,unique_usernames,success_ratio,label
192.168.0.35,2025-06-15 22:18:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 03:07:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 04:46:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 09:38:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 11:41:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 12:05:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 13:26:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 13:30:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 15:06:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 15:24:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 17:45:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-16 23:20:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-17 02:09:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-17 07:18:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-17 07:20:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-17 11:17:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-17 12:58:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-17 21:02:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-18 03:50:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-18 04:56:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-18 06:04:00,0,60.0,1,1.0,0
192.168.0.35,2025-06-18 07:37:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-15 16:36:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-15 17:57:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-15 21:58:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 03:09:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 05:50:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 08:05:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 08:39:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 08:52:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 09:10:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 10:22:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 12:12:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 13:22:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 13:48:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 16:43:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 18:36:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 21:25:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 22:02:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 22:24:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 22:49:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-16 23:41:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 01:45:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 01:56:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 02:52:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 04:32:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 10:33:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 13:22:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 14:51:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 16:56:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 18:56:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-17 23:33:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-18 02:11:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-18 03:19:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-18 04:10:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-18 04:17:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-18 07:00:00,0,60.0,1,1.0,0
192.168.0.36,2025-06-18 08:19:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-15 09:01:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-15 17:47:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 00:44:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 03:24:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 05:13:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 05:36:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 07:34:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 12:26:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 13:01:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 13:45:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 15:19:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 15:50:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 17:59:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 19:03:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 21:57:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 22:00:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-16 22:54:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 01:49:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 02:34:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 03:03:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 03:21:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 03:59:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 04:36:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 06:09:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 08:02:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 09:55:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 10:05:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 10:32:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 13:33:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 14:55:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 16:51:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 19:11:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 19:12:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 20:51:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 21:37:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-17 22:52:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-18 02:39:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-18 03:25:00,0,60.0,1,1.0,0
192.168.0.37,2025-06-18 04:22:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-15 10:01:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-15 11:34:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-15 17:25:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-15 17:51:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-15 18:23:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-15 21:34:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 01:41:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 02:01:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 04:54:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 05:43:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 05:57:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 07:16:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 10:16:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 11:45:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 12:43:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 14:48:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 15:35:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 17:29:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-16 19:37:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 00:53:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 02:31:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 03:50:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 04:41:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 11:32:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 12:28:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 13:00:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 19:16:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 21:16:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 23:42:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-17 23:50:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-18 00:16:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-18 00:35:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-18 02:46:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-18 04:13:00,0,60.0,1,1.0,0
192.168.0.38,2025-06-18 08:33:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 09:51:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 13:51:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 14:11:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 16:40:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 18:48:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 20:19:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 21:10:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 21:19:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-15 22:55:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 00:46:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 14:11:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 14:41:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 15:55:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 17:05:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 18:23:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 20:14:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 21:22:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-16 23:30:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 01:54:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 02:10:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 04:45:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 06:21:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 07:55:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 08:25:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 11:47:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 12:05:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 12:12:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 15:09:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 17:12:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-17 23:21:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-18 00:10:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-18 01:33:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-18 04:09:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-18 07:31:00,0,60.0,1,1.0,0
192.168.0.39,2025-06-18 08:20:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-15 09:04:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-15 09:36:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-15 17:29:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-15 17:52:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-15 19:09:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 01:13:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 02:26:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 02:40:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 04:43:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 06:05:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 12:34:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 15:57:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 16:23:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 16:24:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 16:37:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 18:18:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 18:39:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 19:57:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 21:54:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 23:13:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-16 23:26:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 04:13:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 04:27:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 04:50:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 06:55:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 07:05:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 07:21:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 08:57:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 09:17:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 14:35:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 14:47:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-17 19:37:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-18 03:06:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-18 04:05:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-18 04:08:00,0,60.0,1,1.0,0
192.168.0.40,2025-06-18 06:35:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 10:06:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 10:21:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 15:15:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 15:21:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 16:08:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 16:19:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 17:38:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 19:22:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 20:14:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-15 22:37:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 02:52:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 06:14:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 16:56:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 19:27:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 19:51:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 20:00:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 21:51:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 22:17:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 22:39:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-16 23:16:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 06:06:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 08:14:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 08:25:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 08:51:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 09:32:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 09:36:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 10:38:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 13:32:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 13:42:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 16:46:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 19:53:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 20:09:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-17 23:25:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-18 01:28:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-18 01:29:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-18 01:52:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-18 05:35:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-18 05:40:00,0,60.0,1,1.0,0
192.168.0.41,2025-06-18 06:54:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-15 10:00:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-15 15:23:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-15 17:35:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-15 18:07:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-15 19:23:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-15 20:30:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-15 22:24:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 00:48:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 03:50:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 05:25:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 05:32:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 12:00:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 12:14:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 12:36:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 13:11:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 13:18:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 14:16:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 16:48:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 16:50:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 22:47:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-16 23:56:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 01:12:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 02:40:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 02:46:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 08:50:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 09:05:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 11:50:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 12:40:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 14:00:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 14:03:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 19:08:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-17 21:48:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 02:49:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 03:10:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 04:53:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 05:07:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 05:19:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 07:16:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 07:17:00,0,60.0,1,1.0,0
192.168.0.42,2025-06-18 08:49:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-15 15:53:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-15 16:24:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-15 18:54:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-15 19:13:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-15 20:04:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 00:36:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 01:06:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 04:02:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 04:09:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 04:39:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 06:10:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 11:00:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 13:25:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 16:17:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 17:13:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 17:20:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 18:01:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 18:59:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 21:13:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-16 23:06:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 00:22:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 00:43:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 02:57:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 03:31:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 09:02:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 15:34:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 17:02:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 19:24:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 20:17:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 22:18:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 22:59:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-17 23:59:00,0,60.0,1,1.0,0
192.168.0.43,2025-06-18 06:12:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-15 14:16:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-15 14:43:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-15 17:06:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-15 19:10:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-15 19:50:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-15 21:49:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 07:33:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 09:33:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 11:53:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 13:03:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 17:41:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 18:24:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 19:48:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 21:47:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 22:09:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-16 22:23:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 00:29:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 01:53:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 02:43:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 08:47:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 09:51:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 10:02:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 10:25:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 11:29:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 15:36:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-17 20:01:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-18 01:05:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-18 03:14:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-18 04:49:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-18 06:16:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-18 07:24:00,0,60.0,1,1.0,0
192.168.0.44,2025-06-18 08:39:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-15 14:33:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-15 15:01:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-15 15:28:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-15 17:08:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-15 17:56:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-15 23:04:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-15 23:12:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 00:58:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 03:35:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 08:03:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 09:48:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 10:16:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 10:51:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 12:43:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 16:33:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 18:14:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-16 20:29:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 02:29:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 09:27:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 09:40:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 10:21:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 13:10:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 13:14:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 13:46:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 14:16:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 14:41:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 18:52:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 21:14:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 21:25:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-17 23:47:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-18 00:02:00,0,60.0,1,1.0,0
192.168.0.45,2025-06-18 03:21:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-15 09:00:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-15 14:57:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-15 19:16:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-15 19:42:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-15 23:01:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 02:58:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 03:53:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 04:01:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 04:21:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 04:26:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 08:38:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 09:52:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 12:32:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 15:43:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 20:31:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 20:50:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 21:39:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-16 22:42:00,0,60.0,1,1.0,0
192.168.0.46,2025-06-17 01:28:00,0,60.0,1,1.0,0
